TransactionID,AccountID,DateTime,Amount,Currency,Country,MerchantCategory,Channel,FraudPattern,Date,Hour,Weekday
TXN500867,ACC1037,2026-02-26 02:16:00,86.25,USD,UK,Cash Withdrawal,POS,,2026-02-26,2,Thursday
TXN500325,ACC1014,2026-02-26 02:23:00,26.97,USD,UAE,Dining,Online,,2026-02-26,2,Thursday
TXN500198,ACC1008,2026-02-26 04:58:00,76.58,USD,India,Online Marketplace,POS,,2026-02-26,4,Thursday
TXN501110,ACC1048,2026-02-26 07:02:00,373.39,USD,India,Dining,Online,,2026-02-26,7,Thursday
TXN500787,ACC1033,2026-02-26 07:52:00,141.25,USD,UAE,Wire Transfer,ATM,,2026-02-26,7,Thursday
TXN500365,ACC1016,2026-02-26 09:02:00,124.11,USD,USA,Cash Withdrawal,ATM,,2026-02-26,9,Thursday
TXN500563,ACC1024,2026-02-26 09:52:00,146.06,USD,UK,Travel,Online,,2026-02-26,9,Thursday
TXN500607,ACC1026,2026-02-26 11:05:00,33.23,USD,Singapore,Retail,POS,,2026-02-26,11,Thursday
TXN500064,ACC1002,2026-02-26 12:27:00,22.72,USD,Singapore,Retail,POS,,2026-02-26,12,Thursday
TXN501125,ACC1049,2026-02-26 12:34:00,290.06,USD,USA,Online Marketplace,POS,,2026-02-26,12,Thursday
TXN500090,ACC1004,2026-02-26 14:32:00,105.84,USD,UAE,Online Marketplace,ATM,,2026-02-26,14,Thursday
TXN500442,ACC1019,2026-02-26 14:47:00,64.75,USD,USA,Online Marketplace,POS,,2026-02-26,14,Thursday
TXN500180,ACC1007,2026-02-26 16:13:00,771.36,USD,USA,Utilities,ATM,,2026-02-26,16,Thursday
TXN501075,ACC1047,2026-02-26 16:23:00,163.47,USD,UK,Online Marketplace,Online,,2026-02-26,16,Thursday
TXN500056,ACC1002,2026-02-26 17:45:00,154.18,USD,Singapore,Utilities,ATM,,2026-02-26,17,Thursday
TXN501469,ACC1048,2026-02-26 18:00:00,7000.0,USD,India,Wire Transfer,Wire,ROUND_AMOUNT,2026-02-26,18,Thursday
TXN500859,ACC1037,2026-02-26 21:17:00,40.57,USD,UK,Electronics,Online,,2026-02-26,21,Thursday
TXN501035,ACC1045,2026-02-26 22:36:00,43.17,USD,USA,Online Marketplace,POS,,2026-02-26,22,Thursday
TXN500310,ACC1013,2026-02-26 23:33:00,55.59,USD,India,Travel,Online,,2026-02-26,23,Thursday
TXN500748,ACC1032,2026-02-27 03:54:00,33.79,USD,UAE,Retail,Online,,2026-02-27,3,Friday
TXN500909,ACC1039,2026-02-27 04:55:00,119.22,USD,Singapore,Dining,ATM,,2026-02-27,4,Friday
TXN500770,ACC1033,2026-02-27 06:10:00,340.77,USD,UAE,Dining,POS,,2026-02-27,6,Friday
TXN500916,ACC1039,2026-02-27 06:43:00,85.72,USD,Singapore,Electronics,POS,,2026-02-27,6,Friday
TXN501346,ACC1058,2026-02-27 09:11:00,17.52,USD,Singapore,Utilities,ATM,,2026-02-27,9,Friday
TXN500963,ACC1042,2026-02-27 09:19:00,79.59,USD,Singapore,Online Marketplace,ATM,,2026-02-27,9,Friday
TXN500958,ACC1042,2026-02-27 09:42:00,100.59,USD,Singapore,Utilities,ATM,,2026-02-27,9,Friday
TXN501355,ACC1059,2026-02-27 10:20:00,39.69,USD,India,Retail,POS,,2026-02-27,10,Friday
TXN501183,ACC1052,2026-02-27 11:21:00,152.4,USD,Singapore,Dining,ATM,,2026-02-27,11,Friday
TXN500192,ACC1008,2026-02-27 12:22:00,144.14,USD,India,Cash Withdrawal,ATM,,2026-02-27,12,Friday
TXN500471,ACC1021,2026-02-27 12:23:00,52.06,USD,USA,Electronics,ATM,,2026-02-27,12,Friday
TXN500364,ACC1016,2026-02-27 13:27:00,95.73,USD,USA,Travel,ATM,,2026-02-27,13,Friday
TXN500604,ACC1026,2026-02-27 13:55:00,225.9,USD,Singapore,Cash Withdrawal,POS,,2026-02-27,13,Friday
TXN501070,ACC1047,2026-02-27 18:24:00,91.09,USD,UK,Utilities,Online,,2026-02-27,18,Friday
TXN500260,ACC1011,2026-02-27 18:26:00,133.91,USD,India,Cash Withdrawal,Online,,2026-02-27,18,Friday
TXN500101,ACC1004,2026-02-27 19:47:00,18.66,USD,UAE,Online Marketplace,Online,,2026-02-27,19,Friday
TXN500371,ACC1016,2026-02-27 21:23:00,68.17,USD,USA,Online Marketplace,POS,,2026-02-27,21,Friday
TXN500631,ACC1027,2026-02-28 00:27:00,14.54,USD,India,Dining,ATM,,2026-02-28,0,Saturday
TXN501129,ACC1050,2026-02-28 00:40:00,62.95,USD,Singapore,Wire Transfer,ATM,,2026-02-28,0,Saturday
TXN500630,ACC1027,2026-02-28 00:59:00,178.53,USD,India,Travel,Online,,2026-02-28,0,Saturday
TXN501294,ACC1056,2026-02-28 08:41:00,141.83,USD,India,Online Marketplace,Online,,2026-02-28,8,Saturday
TXN501297,ACC1056,2026-02-28 11:04:00,152.5,USD,India,Online Marketplace,POS,,2026-02-28,11,Saturday
TXN500670,ACC1029,2026-02-28 12:03:00,178.1,USD,UK,Online Marketplace,ATM,,2026-02-28,12,Saturday
TXN501337,ACC1058,2026-02-28 12:30:00,38.4,USD,Singapore,Cash Withdrawal,Online,,2026-02-28,12,Saturday
TXN500609,ACC1026,2026-02-28 13:49:00,13.45,USD,Singapore,Online Marketplace,ATM,,2026-02-28,13,Saturday
TXN500625,ACC1027,2026-02-28 14:44:00,279.74,USD,India,Cash Withdrawal,POS,,2026-02-28,14,Saturday
TXN501146,ACC1050,2026-02-28 15:27:00,67.63,USD,Singapore,Electronics,POS,,2026-02-28,15,Saturday
TXN500468,ACC1021,2026-02-28 15:38:00,131.86,USD,USA,Cash Withdrawal,Online,,2026-02-28,15,Saturday
TXN500292,ACC1012,2026-02-28 17:58:00,42.79,USD,India,Cash Withdrawal,POS,,2026-02-28,17,Saturday
TXN501264,ACC1055,2026-02-28 18:34:00,29.12,USD,India,Cash Withdrawal,Online,,2026-02-28,18,Saturday
TXN500289,ACC1012,2026-02-28 20:55:00,85.87,USD,India,Cash Withdrawal,ATM,,2026-02-28,20,Saturday
TXN501224,ACC1054,2026-03-01 06:18:00,96.78,USD,UAE,Retail,ATM,,2026-03-01,6,Sunday
TXN500804,ACC1034,2026-03-01 08:33:00,43.99,USD,Singapore,Wire Transfer,ATM,,2026-03-01,8,Sunday
TXN500763,ACC1033,2026-03-01 08:53:00,667.86,USD,UAE,Utilities,ATM,,2026-03-01,8,Sunday
TXN501127,ACC1049,2026-03-01 08:53:00,87.56,USD,USA,Travel,POS,,2026-03-01,8,Sunday
TXN500971,ACC1042,2026-03-01 12:05:00,74.84,USD,Singapore,Wire Transfer,Online,,2026-03-01,12,Sunday
TXN500014,ACC1000,2026-03-01 12:35:00,11.92,USD,India,Retail,ATM,,2026-03-01,12,Sunday
TXN501188,ACC1052,2026-03-01 14:00:00,54.48,USD,Singapore,Electronics,Online,,2026-03-01,14,Sunday
TXN500954,ACC1041,2026-03-01 14:04:00,244.54,USD,USA,Utilities,ATM,,2026-03-01,14,Sunday
TXN500477,ACC1021,2026-03-01 14:19:00,112.05,USD,USA,Retail,Online,,2026-03-01,14,Sunday
TXN501106,ACC1048,2026-03-01 15:02:00,26.16,USD,India,Cash Withdrawal,POS,,2026-03-01,15,Sunday
TXN501280,ACC1056,2026-03-01 18:06:00,50.49,USD,India,Utilities,POS,,2026-03-01,18,Sunday
TXN500227,ACC1009,2026-03-01 22:09:00,70.66,USD,USA,Dining,ATM,,2026-03-01,22,Sunday
TXN500353,ACC1015,2026-03-01 23:30:00,144.3,USD,UAE,Travel,POS,,2026-03-01,23,Sunday
TXN500349,ACC1015,2026-03-02 02:24:00,34.93,USD,UAE,Cash Withdrawal,Online,,2026-03-02,2,Monday
TXN500263,ACC1011,2026-03-02 03:53:00,3.61,USD,India,Electronics,POS,,2026-03-02,3,Monday
TXN500447,ACC1020,2026-03-02 04:49:00,92.75,USD,UAE,Travel,POS,,2026-03-02,4,Monday
TXN500073,ACC1003,2026-03-02 07:52:00,64.57,USD,UAE,Online Marketplace,Online,,2026-03-02,7,Monday
TXN500174,ACC1007,2026-03-02 09:21:00,90.65,USD,USA,Cash Withdrawal,ATM,,2026-03-02,9,Monday
TXN500449,ACC1020,2026-03-02 11:12:00,41.99,USD,UAE,Utilities,Online,,2026-03-02,11,Monday
TXN500720,ACC1031,2026-03-02 12:49:00,63.35,USD,Singapore,Dining,POS,,2026-03-02,12,Monday
TXN500140,ACC1006,2026-03-02 14:31:00,22.03,USD,India,Online Marketplace,POS,,2026-03-02,14,Monday
TXN501334,ACC1058,2026-03-02 14:42:00,255.1,USD,Singapore,Electronics,ATM,,2026-03-02,14,Monday
TXN500033,ACC1001,2026-03-02 16:12:00,65.88,USD,India,Electronics,POS,,2026-03-02,16,Monday
TXN500200,ACC1008,2026-03-02 16:16:00,23.84,USD,India,Cash Withdrawal,ATM,,2026-03-02,16,Monday
TXN500513,ACC1023,2026-03-02 16:20:00,53.78,USD,UAE,Dining,Online,,2026-03-02,16,Monday
TXN501066,ACC1046,2026-03-02 17:06:00,24.34,USD,India,Online Marketplace,ATM,,2026-03-02,17,Monday
TXN501020,ACC1044,2026-03-02 20:27:00,97.69,USD,UK,Electronics,POS,,2026-03-02,20,Monday
TXN500977,ACC1042,2026-03-02 20:56:00,44.39,USD,Singapore,Retail,POS,,2026-03-02,20,Monday
TXN500782,ACC1033,2026-03-02 20:57:00,20.05,USD,UAE,Cash Withdrawal,POS,,2026-03-02,20,Monday
TXN500152,ACC1006,2026-03-03 05:04:00,91.09,USD,India,Wire Transfer,Online,,2026-03-03,5,Tuesday
TXN500269,ACC1011,2026-03-03 07:06:00,44.88,USD,India,Cash Withdrawal,ATM,,2026-03-03,7,Tuesday
TXN500435,ACC1019,2026-03-03 07:15:00,257.78,USD,USA,Utilities,ATM,,2026-03-03,7,Tuesday
TXN500851,ACC1036,2026-03-03 09:00:00,38.06,USD,India,Retail,ATM,,2026-03-03,9,Tuesday
TXN500584,ACC1025,2026-03-03 09:06:00,514.72,USD,USA,Online Marketplace,ATM,,2026-03-03,9,Tuesday
TXN500829,ACC1035,2026-03-03 10:02:00,45.69,USD,India,Dining,ATM,,2026-03-03,10,Tuesday
TXN500151,ACC1006,2026-03-03 11:11:00,83.55,USD,India,Retail,Online,,2026-03-03,11,Tuesday
TXN501173,ACC1051,2026-03-03 12:31:00,73.24,USD,USA,Wire Transfer,ATM,,2026-03-03,12,Tuesday
TXN500717,ACC1031,2026-03-03 12:31:00,73.91,USD,Singapore,Cash Withdrawal,ATM,,2026-03-03,12,Tuesday
TXN501088,ACC1047,2026-03-03 12:51:00,82.67,USD,UK,Electronics,Online,,2026-03-03,12,Tuesday
TXN501185,ACC1052,2026-03-03 13:09:00,27.37,USD,Singapore,Retail,Online,,2026-03-03,13,Tuesday
TXN501331,ACC1058,2026-03-03 15:07:00,264.46,USD,Singapore,Online Marketplace,ATM,,2026-03-03,15,Tuesday
TXN500747,ACC1032,2026-03-03 16:36:00,78.89,USD,UAE,Dining,POS,,2026-03-03,16,Tuesday
TXN500509,ACC1022,2026-03-03 19:44:00,69.66,USD,UK,Dining,Online,,2026-03-03,19,Tuesday
TXN500893,ACC1038,2026-03-03 20:49:00,174.17,USD,India,Travel,ATM,,2026-03-03,20,Tuesday
TXN500974,ACC1042,2026-03-03 21:02:00,37.06,USD,Singapore,Dining,Online,,2026-03-03,21,Tuesday
TXN500226,ACC1009,2026-03-03 22:18:00,177.69,USD,USA,Cash Withdrawal,POS,,2026-03-03,22,Tuesday
TXN500525,ACC1023,2026-03-04 00:34:00,33.55,USD,UAE,Wire Transfer,POS,,2026-03-04,0,Wednesday
TXN500150,ACC1006,2026-03-04 04:00:00,87.12,USD,India,Utilities,Online,,2026-03-04,4,Wednesday
TXN500605,ACC1026,2026-03-04 06:52:00,96.75,USD,Singapore,Wire Transfer,ATM,,2026-03-04,6,Wednesday
TXN500376,ACC1016,2026-03-04 07:08:00,33.43,USD,USA,Electronics,Online,,2026-03-04,7,Wednesday
TXN500136,ACC1006,2026-03-04 07:51:00,269.06,USD,India,Utilities,Online,,2026-03-04,7,Wednesday
TXN500624,ACC1027,2026-03-04 09:00:00,223.83,USD,India,Electronics,ATM,,2026-03-04,9,Wednesday
TXN500595,ACC1026,2026-03-04 12:40:00,169.66,USD,Singapore,Cash Withdrawal,ATM,,2026-03-04,12,Wednesday
TXN501137,ACC1050,2026-03-04 12:44:00,194.52,USD,Singapore,Utilities,POS,,2026-03-04,12,Wednesday
TXN500779,ACC1033,2026-03-04 13:30:00,62.37,USD,UAE,Retail,POS,,2026-03-04,13,Wednesday
TXN500735,ACC1031,2026-03-04 14:11:00,168.38,USD,Singapore,Cash Withdrawal,POS,,2026-03-04,14,Wednesday
TXN500103,ACC1004,2026-03-04 14:17:00,48.99,USD,UAE,Online Marketplace,POS,,2026-03-04,14,Wednesday
TXN500602,ACC1026,2026-03-04 14:44:00,29.08,USD,Singapore,Travel,ATM,,2026-03-04,14,Wednesday
TXN501192,ACC1052,2026-03-04 17:34:00,20.07,USD,Singapore,Electronics,POS,,2026-03-04,17,Wednesday
TXN500784,ACC1033,2026-03-04 17:43:00,115.53,USD,UAE,Electronics,POS,,2026-03-04,17,Wednesday
TXN501161,ACC1051,2026-03-04 17:44:00,7.03,USD,USA,Electronics,ATM,,2026-03-04,17,Wednesday
TXN500518,ACC1023,2026-03-04 22:41:00,27.67,USD,UAE,Online Marketplace,Online,,2026-03-04,22,Wednesday
TXN500382,ACC1016,2026-03-05 01:35:00,38.88,USD,USA,Cash Withdrawal,Online,,2026-03-05,1,Thursday
TXN500558,ACC1024,2026-03-05 06:10:00,45.18,USD,UK,Wire Transfer,Online,,2026-03-05,6,Thursday
TXN500453,ACC1020,2026-03-05 06:47:00,27.46,USD,UAE,Utilities,POS,,2026-03-05,6,Thursday
TXN501239,ACC1054,2026-03-05 07:37:00,111.28,USD,UAE,Online Marketplace,Online,,2026-03-05,7,Thursday
TXN500176,ACC1007,2026-03-05 08:25:00,140.4,USD,USA,Retail,Online,,2026-03-05,8,Thursday
TXN501024,ACC1044,2026-03-05 11:12:00,458.54,USD,UK,Utilities,POS,,2026-03-05,11,Thursday
TXN500411,ACC1017,2026-03-05 13:53:00,126.53,USD,USA,Online Marketplace,Online,,2026-03-05,13,Thursday
TXN501309,ACC1057,2026-03-05 14:03:00,177.2,USD,UAE,Electronics,POS,,2026-03-05,14,Thursday
TXN501329,ACC1058,2026-03-05 17:15:00,22.45,USD,Singapore,Utilities,Online,,2026-03-05,17,Thursday
TXN501238,ACC1054,2026-03-05 17:34:00,40.52,USD,UAE,Retail,ATM,,2026-03-05,17,Thursday
TXN500218,ACC1009,2026-03-05 17:57:00,53.89,USD,USA,Utilities,POS,,2026-03-05,17,Thursday
TXN500746,ACC1032,2026-03-05 18:22:00,34.7,USD,UAE,Wire Transfer,POS,,2026-03-05,18,Thursday
TXN500666,ACC1028,2026-03-05 21:33:00,73.39,USD,UAE,Utilities,POS,,2026-03-05,21,Thursday
TXN500972,ACC1042,2026-03-06 00:15:00,36.13,USD,Singapore,Travel,ATM,,2026-03-06,0,Friday
TXN500303,ACC1013,2026-03-06 03:29:00,130.66,USD,India,Online Marketplace,POS,,2026-03-06,3,Friday
TXN501343,ACC1058,2026-03-06 03:50:00,98.81,USD,Singapore,Utilities,Online,,2026-03-06,3,Friday
TXN501226,ACC1054,2026-03-06 05:49:00,59.33,USD,UAE,Travel,Online,,2026-03-06,5,Friday
TXN501275,ACC1056,2026-03-06 06:21:00,198.7,USD,India,Online Marketplace,ATM,,2026-03-06,6,Friday
TXN500190,ACC1008,2026-03-06 08:00:00,17.06,USD,India,Utilities,ATM,,2026-03-06,8,Friday
TXN500718,ACC1031,2026-03-06 09:17:00,76.35,USD,Singapore,Travel,POS,,2026-03-06,9,Friday
TXN500456,ACC1020,2026-03-06 11:12:00,32.67,USD,UAE,Electronics,Online,,2026-03-06,11,Friday
TXN500019,ACC1000,2026-03-06 13:09:00,29.45,USD,India,Cash Withdrawal,POS,,2026-03-06,13,Friday
TXN500129,ACC1005,2026-03-06 14:00:00,72.94,USD,UAE,Wire Transfer,Online,,2026-03-06,14,Friday
TXN500677,ACC1029,2026-03-06 14:03:00,24.54,USD,UK,Travel,POS,,2026-03-06,14,Friday
TXN500606,ACC1026,2026-03-06 14:26:00,361.09,USD,Singapore,Online Marketplace,Online,,2026-03-06,14,Friday
TXN501000,ACC1043,2026-03-06 16:05:00,111.65,USD,India,Online Marketplace,ATM,,2026-03-06,16,Friday
TXN501213,ACC1053,2026-03-06 17:30:00,34.93,USD,USA,Cash Withdrawal,POS,,2026-03-06,17,Friday
TXN500527,ACC1023,2026-03-06 17:43:00,15.41,USD,UAE,Wire Transfer,POS,,2026-03-06,17,Friday
TXN500225,ACC1009,2026-03-06 19:53:00,43.61,USD,USA,Travel,Online,,2026-03-06,19,Friday
TXN500933,ACC1040,2026-03-07 03:06:00,18.12,USD,Singapore,Travel,ATM,,2026-03-07,3,Saturday
TXN500610,ACC1026,2026-03-07 05:07:00,256.32,USD,Singapore,Utilities,ATM,,2026-03-07,5,Saturday
TXN500460,ACC1020,2026-03-07 09:25:00,22.69,USD,UAE,Electronics,POS,,2026-03-07,9,Saturday
TXN501315,ACC1057,2026-03-07 10:08:00,67.31,USD,UAE,Utilities,POS,,2026-03-07,10,Saturday
TXN500476,ACC1021,2026-03-07 10:36:00,53.3,USD,USA,Retail,ATM,,2026-03-07,10,Saturday
TXN501327,ACC1058,2026-03-07 10:52:00,28.63,USD,Singapore,Online Marketplace,Online,,2026-03-07,10,Saturday
TXN500077,ACC1003,2026-03-07 10:53:00,72.12,USD,UAE,Cash Withdrawal,POS,,2026-03-07,10,Saturday
TXN500475,ACC1021,2026-03-07 11:03:00,293.09,USD,USA,Online Marketplace,POS,,2026-03-07,11,Saturday
TXN500408,ACC1017,2026-03-07 11:56:00,58.67,USD,USA,Utilities,Online,,2026-03-07,11,Saturday
TXN501156,ACC1051,2026-03-07 12:59:00,165.48,USD,USA,Travel,POS,,2026-03-07,12,Saturday
TXN501232,ACC1054,2026-03-07 13:10:00,19.44,USD,UAE,Wire Transfer,ATM,,2026-03-07,13,Saturday
TXN500252,ACC1010,2026-03-07 13:28:00,152.33,USD,UK,Dining,ATM,,2026-03-07,13,Saturday
TXN500345,ACC1015,2026-03-07 13:45:00,43.64,USD,UAE,Travel,Online,,2026-03-07,13,Saturday
TXN500186,ACC1008,2026-03-07 15:26:00,126.8,USD,India,Online Marketplace,Online,,2026-03-07,15,Saturday
TXN500579,ACC1025,2026-03-07 15:35:00,17.62,USD,USA,Dining,Online,,2026-03-07,15,Saturday
TXN500623,ACC1027,2026-03-07 15:44:00,362.79,USD,India,Cash Withdrawal,Online,,2026-03-07,15,Saturday
TXN500178,ACC1007,2026-03-07 17:00:00,246.7,USD,USA,Online Marketplace,Online,,2026-03-07,17,Saturday
TXN500512,ACC1023,2026-03-07 18:29:00,63.74,USD,UAE,Electronics,ATM,,2026-03-07,18,Saturday
TXN501333,ACC1058,2026-03-08 03:56:00,55.03,USD,Singapore,Electronics,POS,,2026-03-08,3,Sunday
TXN501487,ACC1021,2026-03-08 04:00:00,4414.16,USD,USA,Cash Withdrawal,ATM,OFF_HOURS,2026-03-08,4,Sunday
TXN501008,ACC1044,2026-03-08 05:00:00,118.11,USD,UK,Wire Transfer,ATM,,2026-03-08,5,Sunday
TXN500905,ACC1039,2026-03-08 05:24:00,79.2,USD,Singapore,Travel,POS,,2026-03-08,5,Sunday
TXN500389,ACC1016,2026-03-08 06:10:00,156.86,USD,USA,Travel,Online,,2026-03-08,6,Sunday
TXN500361,ACC1015,2026-03-08 08:05:00,106.42,USD,UAE,Wire Transfer,POS,,2026-03-08,8,Sunday
TXN500387,ACC1016,2026-03-08 09:56:00,90.7,USD,USA,Travel,POS,,2026-03-08,9,Sunday
TXN500420,ACC1018,2026-03-08 11:38:00,70.86,USD,India,Travel,Online,,2026-03-08,11,Sunday
TXN501063,ACC1046,2026-03-08 12:20:00,187.52,USD,India,Online Marketplace,Online,,2026-03-08,12,Sunday
TXN500650,ACC1028,2026-03-08 13:12:00,124.78,USD,UAE,Wire Transfer,Online,,2026-03-08,13,Sunday
TXN500835,ACC1035,2026-03-08 13:21:00,64.64,USD,India,Wire Transfer,ATM,,2026-03-08,13,Sunday
TXN501277,ACC1056,2026-03-08 14:08:00,537.75,USD,India,Dining,ATM,,2026-03-08,14,Sunday
TXN500172,ACC1007,2026-03-08 14:58:00,32.0,USD,USA,Utilities,POS,,2026-03-08,14,Sunday
TXN500332,ACC1014,2026-03-08 17:18:00,29.74,USD,UAE,Electronics,POS,,2026-03-08,17,Sunday
TXN500998,ACC1043,2026-03-08 17:32:00,118.72,USD,India,Wire Transfer,POS,,2026-03-08,17,Sunday
TXN500788,ACC1034,2026-03-08 17:52:00,100.81,USD,Singapore,Retail,ATM,,2026-03-08,17,Sunday
TXN501225,ACC1054,2026-03-08 19:29:00,56.44,USD,UAE,Online Marketplace,POS,,2026-03-08,19,Sunday
TXN500082,ACC1003,2026-03-08 20:34:00,91.96,USD,UAE,Dining,Online,,2026-03-08,20,Sunday
TXN500678,ACC1029,2026-03-08 23:25:00,322.8,USD,UK,Electronics,Online,,2026-03-08,23,Sunday
TXN501128,ACC1049,2026-03-09 06:18:00,33.82,USD,USA,Utilities,ATM,,2026-03-09,6,Monday
TXN500046,ACC1001,2026-03-09 06:32:00,34.89,USD,India,Electronics,POS,,2026-03-09,6,Monday
TXN500276,ACC1012,2026-03-09 07:26:00,101.08,USD,India,Online Marketplace,Online,,2026-03-09,7,Monday
TXN500716,ACC1030,2026-03-09 07:51:00,180.0,USD,Singapore,Retail,Online,,2026-03-09,7,Monday
TXN501273,ACC1056,2026-03-09 08:07:00,24.95,USD,India,Cash Withdrawal,POS,,2026-03-09,8,Monday
TXN501276,ACC1056,2026-03-09 08:20:00,75.76,USD,India,Travel,POS,,2026-03-09,8,Monday
TXN500296,ACC1013,2026-03-09 12:57:00,35.74,USD,India,Cash Withdrawal,Online,,2026-03-09,12,Monday
TXN501132,ACC1050,2026-03-09 14:49:00,97.49,USD,Singapore,Travel,ATM,,2026-03-09,14,Monday
TXN501083,ACC1047,2026-03-09 17:01:00,49.93,USD,UK,Retail,ATM,,2026-03-09,17,Monday
TXN500732,ACC1031,2026-03-09 17:04:00,27.65,USD,Singapore,Cash Withdrawal,ATM,,2026-03-09,17,Monday
TXN500025,ACC1001,2026-03-09 17:27:00,40.86,USD,India,Dining,ATM,,2026-03-09,17,Monday
TXN500790,ACC1034,2026-03-09 18:01:00,14.96,USD,Singapore,Travel,POS,,2026-03-09,18,Monday
TXN500934,ACC1040,2026-03-10 00:04:00,9.22,USD,Singapore,Dining,ATM,,2026-03-10,0,Tuesday
TXN500114,ACC1004,2026-03-10 01:25:00,612.11,USD,UAE,Retail,POS,,2026-03-10,1,Tuesday
TXN500473,ACC1021,2026-03-10 06:20:00,17.05,USD,USA,Online Marketplace,POS,,2026-03-10,6,Tuesday
TXN500054,ACC1002,2026-03-10 07:16:00,115.64,USD,Singapore,Travel,Online,,2026-03-10,7,Tuesday
TXN501184,ACC1052,2026-03-10 07:34:00,16.22,USD,Singapore,Utilities,ATM,,2026-03-10,7,Tuesday
TXN501353,ACC1058,2026-03-10 07:43:00,108.56,USD,Singapore,Wire Transfer,Online,,2026-03-10,7,Tuesday
TXN500327,ACC1014,2026-03-10 07:51:00,189.1,USD,UAE,Online Marketplace,POS,,2026-03-10,7,Tuesday
TXN500443,ACC1020,2026-03-10 08:35:00,10.37,USD,UAE,Utilities,POS,,2026-03-10,8,Tuesday
TXN500904,ACC1039,2026-03-10 08:54:00,210.74,USD,Singapore,Wire Transfer,POS,,2026-03-10,8,Tuesday
TXN500661,ACC1028,2026-03-10 09:37:00,39.79,USD,UAE,Electronics,Online,,2026-03-10,9,Tuesday
TXN500202,ACC1008,2026-03-10 10:20:00,110.47,USD,India,Online Marketplace,ATM,,2026-03-10,10,Tuesday
TXN501011,ACC1044,2026-03-10 10:23:00,218.25,USD,UK,Utilities,ATM,,2026-03-10,10,Tuesday
TXN500626,ACC1027,2026-03-10 10:27:00,42.09,USD,India,Dining,Online,,2026-03-10,10,Tuesday
TXN501301,ACC1056,2026-03-10 11:37:00,36.55,USD,India,Wire Transfer,POS,,2026-03-10,11,Tuesday
TXN500500,ACC1022,2026-03-10 11:54:00,19.21,USD,UK,Dining,Online,,2026-03-10,11,Tuesday
TXN501420,ACC1005,2026-03-10 14:00:00,514.38,USD,UAE,Online Marketplace,Online,VELOCITY,2026-03-10,14,Tuesday
TXN501421,ACC1005,2026-03-10 14:05:00,113.26,USD,UAE,Online Marketplace,Online,VELOCITY,2026-03-10,14,Tuesday
TXN501422,ACC1005,2026-03-10 14:10:00,505.08,USD,UAE,Online Marketplace,Online,VELOCITY,2026-03-10,14,Tuesday
TXN501423,ACC1005,2026-03-10 14:15:00,139.37,USD,UAE,Online Marketplace,Online,VELOCITY,2026-03-10,14,Tuesday
TXN500511,ACC1023,2026-03-10 14:19:00,85.06,USD,UAE,Utilities,Online,,2026-03-10,14,Tuesday
TXN501424,ACC1005,2026-03-10 14:20:00,389.39,USD,UAE,Online Marketplace,Online,VELOCITY,2026-03-10,14,Tuesday
TXN501425,ACC1005,2026-03-10 14:25:00,400.13,USD,UAE,Online Marketplace,Online,VELOCITY,2026-03-10,14,Tuesday
TXN501426,ACC1005,2026-03-10 14:30:00,112.82,USD,UAE,Online Marketplace,Online,VELOCITY,2026-03-10,14,Tuesday
TXN501427,ACC1005,2026-03-10 14:35:00,185.37,USD,UAE,Online Marketplace,Online,VELOCITY,2026-03-10,14,Tuesday
TXN501356,ACC1059,2026-03-10 14:54:00,6.48,USD,India,Wire Transfer,ATM,,2026-03-10,14,Tuesday
TXN501121,ACC1049,2026-03-10 16:08:00,180.36,USD,USA,Online Marketplace,POS,,2026-03-10,16,Tuesday
TXN500132,ACC1005,2026-03-10 16:29:00,70.93,USD,UAE,Wire Transfer,ATM,,2026-03-10,16,Tuesday
TXN500032,ACC1001,2026-03-11 06:59:00,353.21,USD,India,Online Marketplace,POS,,2026-03-11,6,Wednesday
TXN501320,ACC1057,2026-03-11 07:11:00,56.36,USD,UAE,Online Marketplace,POS,,2026-03-11,7,Wednesday
TXN500398,ACC1017,2026-03-11 08:19:00,225.54,USD,USA,Online Marketplace,POS,,2026-03-11,8,Wednesday
TXN500379,ACC1016,2026-03-11 08:19:00,478.58,USD,USA,Travel,ATM,,2026-03-11,8,Wednesday
TXN501285,ACC1056,2026-03-11 09:20:00,32.87,USD,India,Utilities,POS,,2026-03-11,9,Wednesday
TXN500541,ACC1024,2026-03-11 09:48:00,141.47,USD,UK,Travel,ATM,,2026-03-11,9,Wednesday
TXN500193,ACC1008,2026-03-11 10:59:00,80.86,USD,India,Cash Withdrawal,POS,,2026-03-11,10,Wednesday
TXN500168,ACC1007,2026-03-11 11:05:00,367.64,USD,USA,Retail,Online,,2026-03-11,11,Wednesday
TXN501108,ACC1048,2026-03-11 11:12:00,25.84,USD,India,Utilities,Online,,2026-03-11,11,Wednesday
TXN500969,ACC1042,2026-03-11 11:49:00,64.32,USD,Singapore,Travel,Online,,2026-03-11,11,Wednesday
TXN500520,ACC1023,2026-03-11 11:58:00,131.14,USD,UAE,Retail,ATM,,2026-03-11,11,Wednesday
TXN501330,ACC1058,2026-03-11 13:02:00,114.43,USD,Singapore,Retail,ATM,,2026-03-11,13,Wednesday
TXN501167,ACC1051,2026-03-11 13:20:00,231.79,USD,USA,Dining,POS,,2026-03-11,13,Wednesday
